"","pH","ObservationDate","treatment","location","sensortype"
"310",7.098936244,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"311",7.1,2018-12-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"312",7.1,2019-01-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"313",7.1,2019-03-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"314",7.1,2019-04-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"315",7.1,2019-04-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"316",7.1,2019-04-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"317",7.1,2019-04-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"318",7.1,2019-05-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"319",7.1,2019-05-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"320",7.1,2019-05-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"321",7.1,2019-05-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"322",7.100366135,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"323",7.103526198,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"324",7.106314428,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"325",7.11,2019-02-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"326",7.11,2019-03-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"327",7.11,2019-05-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"328",7.11,2019-05-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"329",7.11,2019-05-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"330",7.11,2019-05-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"331",7.110166242,2019-02-12,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"332",7.110868005,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"333",7.11173259,2019-02-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"334",7.11173259,2019-02-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"335",7.112510499,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"336",7.115048432,2019-06-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"337",7.116981214,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"338",7.118029112,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"339",7.12,2019-01-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"340",7.12,2019-02-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"341",7.12,2019-02-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"342",7.12,2019-02-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"343",7.12,2019-03-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"344",7.12,2019-03-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"345",7.12,2019-03-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"346",7.12,2019-04-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"347",7.12,2019-04-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"348",7.12,2019-05-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"349",7.12,2019-06-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"350",7.12,2019-06-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"351",7.120097931,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"352",7.120974272,2019-06-13,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"353",7.1225614,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"354",7.122779842,2019-04-23,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"355",7.12336961,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"356",7.123969289,2018-10-24,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"357",7.125798897,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"358",7.126441865,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"359",7.126862468,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"360",7.127452174,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"361",7.13,2018-10-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"362",7.13,2018-12-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"363",7.13,2019-01-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"364",7.13,2019-01-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"365",7.13,2019-01-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"366",7.13,2019-02-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"367",7.13,2019-04-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"368",7.13,2019-04-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"369",7.13,2019-04-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"370",7.13,2019-05-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"371",7.13,2019-07-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"372",7.130927099,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"373",7.131854956,2019-06-13,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"374",7.134362334,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"375",7.135085062,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"376",7.136665934,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"377",7.137796211,2019-05-01,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"378",7.14,2018-11-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"379",7.14,2018-12-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"380",7.14,2018-12-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"381",7.14,2018-12-31,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"382",7.14,2019-01-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"383",7.14,2019-01-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"384",7.14,2019-01-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"385",7.14,2019-01-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"386",7.14,2019-01-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"387",7.14,2019-01-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"388",7.14,2019-01-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"389",7.14,2019-03-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"390",7.14,2019-03-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"391",7.14,2019-03-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"392",7.14,2019-03-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"393",7.14,2019-03-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"394",7.14,2019-03-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"395",7.14,2019-04-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"396",7.14,2019-04-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"397",7.14,2019-04-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"398",7.14,2019-05-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"399",7.14,2019-05-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"400",7.14,2019-05-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"401",7.14,2019-05-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"402",7.14,2019-05-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"403",7.14,2019-06-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"404",7.141769978,2019-06-13,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"405",7.142888011,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"406",7.144154778,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"407",7.145740278,2019-04-10,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"408",7.14790961,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"409",7.149449453,2019-03-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"410",7.14966557,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"411",7.15,2018-10-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"412",7.15,2018-10-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"413",7.15,2018-11-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"414",7.15,2018-12-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"415",7.15,2018-12-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"416",7.15,2018-12-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"417",7.15,2018-12-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"418",7.15,2019-01-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"419",7.15,2019-01-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"420",7.15,2019-01-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"421",7.15,2019-03-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"422",7.15,2019-03-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"423",7.15,2019-03-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"424",7.15,2019-03-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"425",7.15,2019-04-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"426",7.15,2019-04-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"427",7.15,2019-05-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"428",7.15,2019-05-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"429",7.15,2019-05-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"430",7.15,2019-05-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"431",7.15,2019-05-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"432",7.15,2019-06-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"433",7.15,2019-06-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"434",7.15016548,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"435",7.150342235,2019-02-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"436",7.150596626,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"437",7.150775093,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"438",7.152841085,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"439",7.153377484,2019-04-19,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"440",7.153718334,2019-05-01,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"441",7.153757563,2018-12-12,"ambient_juvenileDGN","salmonShed","OrionStarA112"
"442",7.15381444,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"443",7.155637725,2018-11-14,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"444",7.15813893,2019-06-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"445",7.15813893,2019-06-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"446",7.159309424,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"447",7.16,2018-10-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"448",7.16,2018-10-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"449",7.16,2018-11-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"450",7.16,2018-11-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"451",7.16,2018-12-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"452",7.16,2018-12-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"453",7.16,2018-12-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"454",7.16,2018-12-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"455",7.16,2018-12-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"456",7.16,2019-01-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"457",7.16,2019-01-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"458",7.16,2019-01-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"459",7.16,2019-01-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"460",7.16,2019-02-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"461",7.16,2019-02-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"462",7.16,2019-03-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"463",7.16,2019-05-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"464",7.16,2019-05-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"465",7.16,2019-05-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"466",7.16,2019-05-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"467",7.16,2019-05-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"468",7.16,2019-05-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"469",7.16,2019-06-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"470",7.16,2019-06-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"471",7.16,2019-07-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"472",7.160252821,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"473",7.161572253,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"474",7.164876813,2019-02-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"475",7.165045723,2018-10-09,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"476",7.165877617,2018-11-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"477",7.166719032,2019-06-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"478",7.167560493,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"479",7.167566454,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"480",7.167953339,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"481",7.168038998,2019-06-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"482",7.168251388,2019-05-08,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"483",7.17,2018-10-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"484",7.17,2018-10-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"485",7.17,2018-10-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"486",7.17,2018-10-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"487",7.17,2018-10-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"488",7.17,2018-11-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"489",7.17,2018-11-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"490",7.17,2018-11-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"491",7.17,2018-11-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"492",7.17,2018-11-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"493",7.17,2018-11-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"494",7.17,2018-12-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"495",7.17,2018-12-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"496",7.17,2018-12-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"497",7.17,2019-01-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"498",7.17,2019-01-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"499",7.17,2019-01-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"500",7.17,2019-01-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"501",7.17,2019-01-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"502",7.17,2019-01-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"503",7.17,2019-01-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"504",7.17,2019-01-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"505",7.17,2019-02-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"506",7.17,2019-02-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"507",7.17,2019-02-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"508",7.17,2019-03-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"509",7.17,2019-03-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"510",7.17,2019-03-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"511",7.17,2019-03-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"512",7.17,2019-03-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"513",7.17,2019-03-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"514",7.17,2019-04-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"515",7.17,2019-04-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"516",7.17,2019-04-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"517",7.17,2019-04-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"518",7.17,2019-05-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"519",7.17,2019-05-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"520",7.17,2019-05-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"521",7.17,2019-05-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"522",7.17,2019-05-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"523",7.17,2019-05-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"524",7.17,2019-05-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"525",7.17,2019-05-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"526",7.17,2019-05-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"527",7.17,2019-06-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"528",7.17,2019-06-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"529",7.170641312,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"530",7.170830723,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"531",7.173803515,2019-02-27,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"532",7.173913185,2019-05-01,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"533",7.174111863,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"534",7.175481304,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"535",7.175529422,2019-07-03,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"536",7.176596126,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"537",7.177172531,2019-05-22,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"538",7.177777608,2018-12-04,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"539",7.177970136,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"540",7.177970136,2019-02-06,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"541",7.178058754,2018-09-11,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"542",7.178952936,2019-03-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"543",7.179551491,2019-02-21,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"544",7.18,2018-08-31,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"545",7.18,2018-09-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"546",7.18,2018-09-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"547",7.18,2018-09-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"548",7.18,2018-09-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"549",7.18,2018-09-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"550",7.18,2018-10-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"551",7.18,2018-10-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"552",7.18,2018-10-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"553",7.18,2018-10-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"554",7.18,2018-10-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"555",7.18,2018-10-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"556",7.18,2018-10-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"557",7.18,2018-10-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"558",7.18,2018-10-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"559",7.18,2018-11-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"560",7.18,2018-11-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"561",7.18,2018-11-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"562",7.18,2018-12-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"563",7.18,2018-12-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"564",7.18,2018-12-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"565",7.18,2018-12-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"566",7.18,2018-12-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"567",7.18,2018-12-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"568",7.18,2019-01-08,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"569",7.18,2019-01-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"570",7.18,2019-01-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"571",7.18,2019-01-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"572",7.18,2019-01-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"573",7.18,2019-02-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"574",7.18,2019-02-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"575",7.18,2019-03-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"576",7.18,2019-03-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"577",7.18,2019-03-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"578",7.18,2019-03-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"579",7.18,2019-03-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"580",7.18,2019-03-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"581",7.18,2019-03-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"582",7.18,2019-03-31,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"583",7.18,2019-04-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"584",7.18,2019-04-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"585",7.18,2019-04-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"586",7.18,2019-04-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"587",7.18,2019-04-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"588",7.18,2019-04-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"589",7.18,2019-04-29,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"590",7.18,2019-05-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"591",7.18,2019-05-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"592",7.18,2019-05-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"593",7.18,2019-05-09,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"594",7.18,2019-05-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"595",7.18,2019-05-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"596",7.18,2019-05-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"597",7.18,2019-05-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"598",7.18,2019-05-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"599",7.18,2019-05-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"600",7.18,2019-06-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"601",7.18,2019-07-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"602",7.18,2019-07-11,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"603",7.180078029,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"604",7.180811832,2019-05-29,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"605",7.181497313,2018-12-20,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"606",7.183172026,2018-11-07,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"607",7.185271458,2019-04-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"608",7.189154769,2018-11-28,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
"609",7.18947992,2018-10-02,"highCO2_juvenileDGN","salmonShed","OrionStarA112"
